"","ID","BW1N","BW2H","ME1N","ME2H","BW 1N - ME 1N","BW 1N - BW 2H","BW 1N - ME 2H","ME 1N - BW 2H","ME 1N - ME 2H","BW 2H - ME 2H"
"2266","Cpa4"," 0.05125702","-0.64263206","-0.10609967","-0.32997927","0.627062578391098","0.192666278844814","0.394142287246254","0.223252547558766","0.597638346256656","0.394142287246254"
"2267","Cpd","7.609207","7.552808","7.679543","7.587346","0.445194959452067","0.486738314622421","0.742286127105169","0.164270865783307","0.340491057921108","0.593164502613131"
"2268","Cpe","2.2835437","1.9578751","0.7821565","0.4678939","0.000674579998405079","0.308093318275283","0.000132274761288806","0.00758245075664756","0.308093318275283","0.000674579998405079"
"2269","Cpeb1","1.073212","1.457719","1.019815","1.407171","0.923494812172779","0.0636496173379087","0.0636496173379087","0.0587942381819512","0.0587942381819512","0.923494812172779"
"2270","Cpeb2","4.828260","4.844902","4.474693","4.772356","0.00646477194135912","0.908857121497736","0.808057106175782","0.00646477194135912","0.0104451968507115","0.808057106175782"
"2271","Cpeb3","2.513544","2.372557","2.823640","2.629173","0.00256895161272338","0.145442675673858","0.194475987040091","3.64668896736745e-05","0.0329887712906207","0.0113730528172789"
"2272","Cpeb4","6.564591","6.431100","6.670615","6.693479","0.0316307135853562","0.0138904545838646","0.0138904545838646","3.00662639759696e-05","0.548071064557712","1.75590557020107e-05"
"2273","Cped1","0.9920473","0.6847591","1.0079473","1.0486304","0.973730084482143","0.233193092712993","0.919931481931709","0.233193092712993","0.919931481931709","0.233193092712993"
"2274","Cplane1","4.063254","3.930330","4.120695","4.033775","0.626838777726448","0.626838777726448","0.89720966226274","0.60805413138486","0.626838777726448","0.626838777726448"
"2275","Cplx1","2.054474","1.749041","1.410038","1.036688","0.136339182290039","0.439825110415362","0.0410091209704292","0.337613868936763","0.337613868936763","0.121144091737293"
"2276","Cplx2","1.2737095","0.8725265","1.8320234","1.5959802","0.00289444964715706","0.0360793721956545","0.0601147189858475","7.14859861968117e-06","0.153824666018773","0.000324374233027921"
"2277","Cpm","5.663030","6.075299","5.056746","4.537832","0.113865364665992","0.384024272103532","0.00556673743962951","0.0175136338214972","0.12155804946379","0.000749425213091323"
"2278","Cpn1","0.9246778","0.5673074","1.8608008","2.1513253","0.0357805674172762","0.458962959034625","0.00941904325957589","0.00782930235271876","0.460847198633172","0.00287978344357862"
"2279","Cpne1","7.552436","7.562284","7.595426","7.599624","0.685668918952797","0.885708872138962","0.685668918952797","0.685668918952797","0.885708872138962","0.685668918952797"
"2280","Cpne2","5.871817","5.867887","5.669426","5.773856","0.0450632134263849","0.908359518632934","0.276752525022015","0.0450632134263849","0.276752525022015","0.276752525022015"
"2281","Cpne3","5.240717","5.204503","5.292797","5.490225","0.401459895780601","0.467923915861925","9.28482152420221e-05","0.129457041966996","0.000497941369091934","1.46057955677301e-05"
"2282","Cpne8","2.236272","1.952005","1.374916","1.398350","2.22391350021313e-06","0.0534805435579758","4.22235023643815e-06","0.000264508201757374","0.746311620155888","0.000637855216855585"
"2283","Cpox","2.742744","2.754424","3.025795","3.208059","0.000270523520936326","0.861175090777628","6.34988747027097e-07","0.000333409144493011","0.0091102515753319","6.34988747027097e-07"
"2284","Cpped1","3.978347","3.888014","4.222764","4.125441","0.254046271561412","0.487608665173707","0.487608665173707","0.114188664429003","0.487608665173707","0.254046271561412"
"2285","Cpq","1.332328","1.221790","1.310387","1.248122","0.968062462363309","0.968062462363309","0.968062462363309","0.968062462363309","0.968062462363309","0.968062462363309"
"2286","Cpsf1","5.636744","5.640710","5.754404","5.648735","0.163669527703198","0.926067034878387","0.926067034878387","0.163669527703198","0.163669527703198","0.926067034878387"
"2287","Cpsf2","5.623654","5.643617","5.564151","5.552575","0.0978301132275727","0.835960815910082","0.0765343214402393","0.076983006634876","0.74875494078903","0.0765343214402393"
"2288","Cpsf3","4.899039","4.879304","5.127848","5.027460","0.000456584692153197","0.507433276474587","0.0475467952630919","8.7044608634449e-05","0.0553752772215281","0.0109751288637535"
"2289","Cpsf4","4.587978","4.668651","4.867969","4.812690","0.000249926953828025","0.276691314707331","0.00229669749169023","0.00229669749169023","0.325980032612193","0.024833788890155"
"2290","Cpsf6","6.256781","6.359814","6.414320","6.475217","0.00472222589922392","0.0613801887422174","0.000302395434559428","0.210622133246874","0.207145461148366","0.0277197119889867"
"2291","Cpsf7","6.099061","6.045841","6.071114","6.049585","0.502343572617144","0.341522473777298","0.341522473777298","0.502343572617144","0.502343572617144","0.989881971304692"
"2292","Cpt1a","4.978007","4.686696","4.973546","4.809696","0.94730957203577","0.0550806760535169","0.285787040727718","0.0550806760535169","0.285787040727718","0.287439401270772"
"2293","Cpt1b","2.478662","2.205857","3.427586","3.017920","0.000396857691951062","0.257404969853816","0.032031735994291","1.74182100521522e-05","0.0727666395000196","0.0018800653839347"
"2294","Cpt1c","1.488436","1.313541","2.252053","1.890097","0.0001924112632001","0.314586091015705","0.0400778027641488","1.19306947794642e-05","0.0325452143628424","0.0045880854839265"
"2295","Cpt2","4.512573","4.576128","4.412089","4.358459","0.174051652936004","0.43214687019763","0.0509006615575115","0.0509006615575115","0.43214687019763","0.0185446643231235"
"2296","Cpxm1","1.871930","1.886139","1.735604","1.596093","0.676816472523057","0.949203489998433","0.676816472523057","0.676816472523057","0.676816472523057","0.676816472523057"
"2297","Cpz","1.845440","1.824018","1.661801","1.342455","0.546453578066242","0.922547507868297","0.103408095211057","0.546453578066242","0.280567004445541","0.103408095211057"
"2298","Cr1l","7.880775","7.926715","7.931378","7.986536","0.415128533813793","0.415128533813793","0.196232488672082","0.916155881220874","0.415128533813793","0.415128533813793"
"2299","Cracd","4.311197","4.184726","4.123710","3.855087","0.433684768488351","0.572354897429565","0.0723860924613701","0.735373112886884","0.202164876774411","0.173147149738345"
"2300","Cracdl","2.220794","2.314999","3.575857","3.306979","4.21520900263791e-05","0.715831271716853","0.000331527442364514","4.33908399509624e-05","0.366872860355628","0.000552489169062865"
"2301","Cracr2a","2.673213","2.645795","2.709295","2.624656","0.927545074700732","0.927545074700732","0.927545074700732","0.927545074700732","0.927545074700732","0.927545074700732"
"2302","Cracr2b","1.612822","1.469667","1.974524","1.928900","0.0218022698656927","0.474535619621348","0.0254150860960203","0.00478663162769044","0.891967655683071","0.00478663162769044"
"2303","Cradd"," 0.26475111"," 0.45823058","-0.05685503","-0.09409239","0.0473005562243806","0.282120610338044","0.0250467203306963","0.00346288030179203","0.642866517845772","0.00246994570537143"
"2304","Cramp1","6.288133","6.215011","6.205714","6.180417","0.417776861847516","0.417776861847516","0.417776861847516","0.891148965762451","0.875133143128027","0.875133143128027"
"2305","Crat","5.404017","5.420279","5.318250","5.250770","0.160609166930789","0.760489697496716","0.0202974288585438","0.116606586568538","0.235109565509246","0.0190924211008713"
"2306","Crb3","4.534296","4.479356","5.045762","4.976087","0.000510811391390278","0.784440790467114","0.00144115060022113","0.00035208006345962","0.691997445635673","0.000745890634982844"
"2307","Crbn","4.017823","3.958478","4.066146","4.084823","0.301465434928539","0.276436673261529","0.24056509225057","0.0436567562041489","0.646400165912472","0.0325327328432246"
"2308","Creb1","5.207781","5.108879","5.213901","5.326399","0.904517621763569","0.0686203010951149","0.030463041346362","0.0546773470571439","0.030463041346362","0.000370294439026503"
"2309","Creb3","6.958863","6.980482","6.652284","6.713905","4.33682387840652e-06","0.743545392412238","6.93763272702607e-05","2.14682475409345e-06","0.318791532527314","2.75405685132011e-05"
"2310","Creb3l1","8.846658","9.093415","6.698546","7.054940","4.90410039307829e-07","0.479579582689697","1.61516876368705e-05","6.69630610470776e-08","0.209223368679895","1.80306765469393e-06"
"2311","Creb3l2","7.578805","7.577506","7.019068","7.029602","5.58431593735866e-08","0.996275389581706","9.19327818136452e-08","5.58431593735866e-08","0.996275389581706","7.76616054179081e-08"
"2312","Creb3l3","3.018679","3.064705","3.490152","3.602623","0.0550402823537727","0.76804427300129","0.0408499752799801","0.0763933579041642","0.630865397206985","0.0408499752799801"
"2313","Creb3l4","0.6764357","0.8304182","1.3453176","1.5768704","0.000113649446295927","0.418945256170394","4.66628420161132e-06","0.000745409753958233","0.113135147212637","1.63630122929468e-05"
"2314","Creb5","1.560646","1.950659","1.453198","1.530821","0.684965462766642","0.0702603251541756","0.890727496290072","0.0313253675095451","0.684965462766642","0.0685414152316383"
"2315","Crebl2","5.299072","5.224505","5.157300","5.291664","0.092781955978452","0.365294363074808","0.771893001817999","0.365294363074808","0.092781955978452","0.365294363074808"
"2316","Crebrf","6.131913","6.074332","6.151614","6.170775","0.760791620745841","0.634879077189183","0.711251742905405","0.42469597046156","0.760791620745841","0.42469597046156"
"2317","Crebzf","4.775668","4.830429","5.156407","5.354918","2.39525730103559e-05","0.399500517802133","6.58814661661961e-08","0.000158361890955439","0.0117116838886253","1.93601998078268e-07"
"2318","Creg1","3.037550","3.051413","3.600372","3.450852","0.0786785611439443","0.959960046035067","0.184807660994837","0.0786785611439443","0.557161883637281","0.184807660994837"
"2319","Creld1","4.930062","4.877443","5.146277","5.221017","0.000990157624296271","0.423687783239072","9.21942848122804e-05","9.87878343276043e-05","0.266142239375226","1.2886746302043e-05"
"2320","Creld2","6.643550","6.788874","6.816378","7.024009","0.363605119989193","0.368900986125522","0.128342955775868","0.902386202670509","0.363605119989193","0.363605119989193"
"2321","Crem","3.127239","3.035410","3.034580","3.142754","0.556272524606465","0.556272524606465","0.961750652099529","0.995504517399758","0.556272524606465","0.556272524606465"
"2322","Crh","5.337616","5.301285","3.981187","4.776164","0.187228525628126","0.927107488573871","0.555457565903705","0.187228525628126","0.49072563281241","0.555457565903705"
"2323","Crim1","7.491437","7.475076","7.629672","7.863202","0.14764058623493","0.750196327576209","0.000821373418089865","0.0907310966838577","0.0227537539346415","0.000505090329431435"
"2324","Crip1","3.632849","3.434298","4.008461","4.018467","0.0683675345335504","0.336030163496934","0.0683675345335504","0.0081505379665838","0.960862720802896","0.0081505379665838"
"2325","Crip2","6.789043","6.885678","6.667974","6.715920","0.128534962556401","0.211998093669492","0.302359413011765","0.00896792892513439","0.458204446979816","0.0338675748710608"
"2326","Crip3","0.3774543","0.5425720","0.7403138","0.4494155","0.929262006493402","0.939121066363446","0.939121066363446","0.929262006493402","0.929262006493402","0.939121066363446"
"2327","Cript","4.763489","4.857504","4.875947","5.025493","0.173066843275434","0.232802729664909","0.00267966971004932","0.800644435528502","0.0386274303390801","0.0386274303390801"
"2328","Crispld2","4.716777","4.453954","4.362669","3.821875","0.345918866517204","0.385643590033671","0.0268565056149854","0.853685230858071","0.117989316249919","0.117989316249919"
"2329","Crk","7.205539","7.243587","7.107723","7.200160","0.000255494309571204","0.115683005084853","0.805999654208476","3.23955743590029e-06","0.000263174689418806","0.0851327129845029"
"2330","Crkl","6.401118","6.375993","6.242224","6.239304","0.00556806942148883","0.821896572021423","0.00556806942148883","0.00682419668230648","0.971353206574681","0.00682419668230648"
"2331","Crlf1","3.439622","3.348144","5.565476","5.232659","2.19790319375954e-07","0.588165750177096","2.65955521992486e-06","4.98391488635377e-08","0.383591147355968","4.80384362396792e-07"
"2332","Crlf3","4.123412","4.078392","3.955158","4.025495","0.08978359528849","0.509127429642835","0.351992348467825","0.215884020149003","0.358487704968992","0.509127429642835"
"2333","Crls1","4.855562","4.915981","4.706470","4.748998","0.0313944842736194","0.438915299574321","0.131394640508626","0.00810576168580764","0.438915299574321","0.0313944842736194"
"2334","Crmp1","2.089147","2.018616","1.366790","1.127032","0.0260898523975282","0.790245794954679","0.00539228134146885","0.0330890376965976","0.343082325571793","0.00539228134146885"
"2335","Crnkl1","4.913439","4.914467","4.813694","4.792014","0.0421989085475792","0.85691201536474","0.0297678278877506","0.0462464853995919","0.710682121737762","0.0297678278877506"
"2336","Crocc","2.737915","2.855103","2.934096","2.781195","0.370921025983208","0.548509118565655","0.73538990690121","0.548509118565655","0.370921025983208","0.548509118565655"
